dt_captura,no_emissor,link
2026-09-25,Havan S.A.,https://www.fitchratings.com/entity/havan-sa-96189218
2026-09-25,Banco Triangulo S.A.,https://www.fitchratings.com/entity/banco-triangulo-sa-80543474
2026-09-25,Companhia Estadual de Geracao De Energia Eletrica - Ceee-G,https://www.fitchratings.com/entity/companhia-estadual-de-geracao-de-energia-eletrica-ceee-g-97686013
2026-09-25,"Sao Paulo, Municipality of",https://www.fitchratings.com/entity/sao-paulo-municipality-of-93835890
2026-09-25,Opea Securitizadora S.A. 2022-91-1.2 (Mega Moda),https://www.fitchratings.com/entity/true-securitizadora-2022-1-2-mega-moda-97432791
2026-09-25,FIDC Santander Auto Loans II Segmento Financeiro - Responsabilidade Limitada,https://www.fitchratings.com/entity/fidc-santander-auto-loans-ii-segmento-financeiro-responsabilidade-limitada-97909228
2026-09-25,V2i Energia S.A.,https://www.fitchratings.com/entity/v2i-energia-sa-97576213
2026-09-25,Ferrovia Norte Sul S.A.,https://www.fitchratings.com/entity/ferrovia-norte-sul-sa-97592975
2026-09-25,Ultrafertil S.A.,https://www.fitchratings.com/entity/ultrafertil-sa-96174694
2026-09-25,VLI S.A.,https://www.fitchratings.com/entity/vli-sa-94391490
2026-09-25,VLI Multimodal S.A.,https://www.fitchratings.com/entity/vli-multimodal-sa-96166129
2026-09-25,Votorantim Cimentos S.A. (VCSA),https://www.fitchratings.com/entity/votorantim-cimentos-sa-vcsa-90449272
2026-09-25,Votorantim S.A.,https://www.fitchratings.com/entity/votorantim-sa-82069029
2026-09-25,Nexa Recursos Minerais S.A.,https://www.fitchratings.com/entity/nexa-recursos-minerais-sa-97886942
2026-09-25,Nexa Resources S.A.,https://www.fitchratings.com/entity/nexa-resources-sa-96494566
2026-09-25,ALLOS S.A.,https://www.fitchratings.com/entity/aliansce-sonae-shopping-centers-sa-96177979
2026-09-25,BR Malls Participacoes S.A.,https://www.fitchratings.com/entity/br-malls-participacoes-sa-87213182
2026-09-25,Multiplan Empreendimentos Imobiliarios S.A.,https://www.fitchratings.com/entity/multiplan-empreendimentos-imobiliarios-sa-96177986
2026-09-25,Caixa Distribuidora de Titulos e Valores Mobiliarios S.A.,https://www.fitchratings.com/entity/caixa-distribuidora-de-titulos-e-valores-mobiliarios-sa-97327792
2026-09-25,Rumo S.A.,https://www.fitchratings.com/entity/rumo-sa-80614433
2026-09-25,Rumo Malha Norte S.A.,https://www.fitchratings.com/entity/rumo-malha-norte-sa-80614513
2026-09-25,Rumo Malha Paulista S.A.,https://www.fitchratings.com/entity/rumo-malha-paulista-sa-87217976
2026-09-25,Rumo Malha Sul S.A.,https://www.fitchratings.com/entity/rumo-malha-sul-sa-87217992
2026-09-25,Brava Energia S.A.,https://www.fitchratings.com/entity/3r-petroleum-oleo-e-gas-sa-97357047
2026-09-25,FIDC Cielo,https://www.fitchratings.com/entity/fundo-de-investimento-em-direitos-creditorios-cielo-96522351
2026-09-25,Cooperativa de Credito Sul do Espirito Santo - Sicoob Sul,https://www.fitchratings.com/entity/cooperativa-de-credito-sul-do-espirito-santo-sicoob-sul-96790661
2026-09-25,Cooperativa Central de Credito do Espirito Santo - Sicoob Central ES,https://www.fitchratings.com/entity/cooperativa-central-de-credito-do-espirito-santo-sicoob-central-es-96743383
2026-09-25,Cooperativa de Credito Coopermais - Sicoob Coopermais,https://www.fitchratings.com/entity/cooperativa-de-credito-centro-serrana-do-espirito-santo-sicoob-centro-serrano-96790672
2026-09-25,Cooperativa de Credito Sul-Serrana do Espirito Santo - Sicoob Sul-Serrano,https://www.fitchratings.com/entity/cooperativa-de-credito-sul-serrana-do-espirito-santo-sicoob-sul-serrano-96722697
2026-09-25,Cooperativa de Credito Conexao - Sicoob Conexao,https://www.fitchratings.com/entity/cooperativa-de-credito-leste-capixaba-sicoob-leste-capixaba-96790658
2026-09-25,Cooperativa de Credito Sul-Litoranea do Espirito Santo - Sicoob Sul-Litoraneo,https://www.fitchratings.com/entity/cooperativa-de-credito-sul-litoranea-do-espirito-santo-sicoob-sul-litoraneo-96790669
2026-09-25,Cooperativa de Credito Credirochas - Sicoob Credirochas,https://www.fitchratings.com/entity/cooperativa-de-credito-dos-proprietarios-da-industria-de-rochas-ornamentais-cal-e-calcarios-do-estado-do-espirito-santo-sicoob-credirochas-96790654
2026-09-25,Companhia Energetica de Minas Gerais (CEMIG),https://www.fitchratings.com/entity/companhia-energetica-de-minas-gerais-cemig-80614480
2026-09-25,Cemig Distribuicao S.A.,https://www.fitchratings.com/entity/cemig-distribuicao-sa-83827065
2026-09-25,Cemig Geracao e Transmissao S.A.,https://www.fitchratings.com/entity/cemig-geracao-e-transmissao-sa-84963873
2026-09-25,FIDC Medici I,https://www.fitchratings.com/entity/fidc-medici-i-97788752
