dt_captura,no_emissor,link
2026-09-25,Ferrari Agroindustria S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000090
2026-09-25,Furnas - Centrais Eletricas S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001122
2026-09-25,Gerdau S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001212
2026-09-25,Goncalves & Tortola S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000659
2026-09-25,Intra Solidez Fundo de Investimento em Direitos Creditorios,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1008734
2026-09-25,Ligga Telecomunicacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000182
2026-09-25,Moura Dubeux Engenharia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000518
2026-09-25,Pernambucanas Fundo de Investimento em Direitos Creditorios de Responsabilidade Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000133
2026-09-25,Prolagos S.A. - Concessionaria de Servicos Publicos de Agua e Esgoto (Prolagos),https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000452
2026-09-25,RB Capital Credit Alpha Strategy I Fundo de Investimentos de Direitos Creditorios - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000623
2026-09-25,SLC Agricola S/A,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000295
2026-09-25,Simpar S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001409
2026-09-25,Sul America Investimentos DTVM S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000200
2026-09-25,Ultrafertil S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000513
2026-09-25,Ultrapar Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000846
2026-09-25,Usina Batatais SA - Acucar e Alcool,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000810
2026-09-25,Usina Santa Adelia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000567
2026-09-25,Usina Sao Jose da Estiva S/A Acucar e Alcool,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000836
2026-09-25,Usina Termeletrica Pampa Sul S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001289
2026-09-25,Usinas Itamarati S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000520
2026-09-25,Usinas Siderurgicas de Minas Gerais S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000821
2026-09-25,BRF S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000587
2026-09-25,BTG Pactual Seguros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/INS/entityId/1001233
2026-09-25,Cyrela Brazil Realty S.A. Empreendimentos e Participacoes,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001480
2026-09-25,EMS S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000062
2026-09-25,Equipav Saneamento S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001511
2026-09-25,Hypera S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000362
2026-09-25,JBS S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000855
2026-09-25,JSL S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001116
2026-09-25,LM Transportes Interestaduais Servicos e Comercio S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000747
2026-09-25,Lins Agroindustrial S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001195
2026-09-25,Motiva Infraestrutura de Mobilidade S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001004
2026-09-25,Movida Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001084
2026-09-25,Sonora Estancia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001487
2026-09-25,UHE Sao Simao Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000748
2026-09-25,Vixtra Fundo de Investimento em Direitos Creditórios Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - CDO/entityId/1008569
2026-09-25,Votorantim S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000359
2026-09-25,BNDESPar-BNDES Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1001283
2026-09-25,Bem Brasil Alimentos S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001510
2026-09-25,Cooperativa de Credito Unicred Uniao Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1005842
2026-09-25,IRB-Brasil Resseguros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/INS/entityId/1000593
2026-09-25,Integracao Transmissora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001018
2026-09-25,MNLT S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000387
2026-09-25,Minerva S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000071
2026-09-25,"Nu Financeira S.A. - Sociedade de Credito, Financiamento e Investimento",https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000913
2026-09-25,Omni Banco S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1001152
2026-09-25,Omni S.A. - Credito Financiamento e Investimento,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000163
2026-09-25,Prio S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000095
2026-09-25,Rio Bravo Investimentos Holding S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000188
2026-09-25,Rodovias Integradas do Oeste S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008695
2026-09-25,Rodovias das Colinas S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000313
2026-09-25,Rumo Malha Paulista S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000005
2026-09-25,Rumo S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000139
2026-09-25,SPE Transmissora de Energia Linha Verde I S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008281
2026-09-25,Tupy S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000474
2026-09-25,UTE GNA I Geracao de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000813
2026-09-25,Verde Ambiental Alagoas S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000168
2026-09-25,VerdeCard Fundo de Investimento em Direitos Creditorios Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000391
2026-09-25,Voke S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000210
2026-09-25,BRB - Banco de Brasilia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000364
2026-09-25,Concessao Metroviaria do Rio de Janeiro S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001288
2026-09-25,Dimed S.A. Distribuidora de Medicamentos,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001328
2026-09-25,Empirica Soberano - Fundo de Investimento Renda Fixa Referenciado DI,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FUNDS/entityId/10000048
2026-09-25,Energisa Mato Grosso - Distribuidora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000605
2026-09-25,Energisa Mato Grosso do Sul - Distribuidora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1005640
2026-09-25,Energisa Paraiba-Distribuidora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000708
2026-09-25,Energisa S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000328
2026-09-25,Energisa Sergipe-Distribuidora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000311
2026-09-25,Multiplan Empreendimentos Imobiliarios S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001007
2026-09-25,Regenera Rio S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000255
2026-09-25,SPIC Brasil Energia Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000117
2026-09-25,Tereos Acucar & Energia Brasil SA,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000165
2026-09-25,Tigre S.A. Participacoes,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000030
2026-09-25,Tivio Capital DTVM S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000439
2026-09-25,YDUQS Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000564
2026-09-25,Belem Transmissora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001488
2026-09-25,Colombo Agroindustria S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001437
2026-09-25,Direcional Engenharia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000780
2026-09-25,Eletrobras CHESF,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000495
2026-09-25,Hedge Brasil Shopping Fundo De Investimento Imobiliario De Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001055
2026-09-25,Iochpe-Maxion S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000847
2026-09-25,Logistica Ambiental de Sao Paulo S.A. - LOGA,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001499
2026-09-25,Norte Brasil Transmissora de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000432
2026-09-25,Orizon Valorizacao de Residuos S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000779
2026-09-25,Redwood Administracao de Recursos Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1008743
2026-09-25,Republica Federativa do Brasil,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/SOV/entityId/1000872
2026-09-25,Reuso Itaborai S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008322
2026-09-25,SumUp Smart I FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1005841
2026-09-25,SumUp Smart II FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1005843
2026-09-25,SumUp Smart III FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1008261
2026-09-25,SumUp Smart IV FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1008341
2026-09-25,SumUp Smart V FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1009347
2026-09-25,SumUp Smart VI FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1009348
2026-09-25,SumUp Smart VII FIDC Segmento Meios de Pagamento de Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1009346
2026-09-25,Trisul S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001498
2026-09-25,CESP-Companhia Energetica de Sao Paulo,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000655
2026-09-25,CSN Mineracao S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000637
2026-09-25,Cemig Geracao e Transmissao S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001078
2026-09-25,"DM Sociedade de Credito, Financiamento e Investimento S.A.",https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1008530
2026-09-25,Desktop S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000918
2026-09-25,EcoRioMinas Concessionaria de Rodovias S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000616
2026-09-25,Ecorodovias Concessoes e Servicos S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000636
2026-09-25,Mills Locacao Servicos e Logistica S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000715
2026-09-25,Neoenergia Distribuicao Brasilia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000602
2026-09-25,Neoenergia Morro do Chapeu Transmissao e Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001473
2026-09-25,Neoenergia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001208
2026-09-25,Tecnologia Bancaria S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001542
2026-09-25,Telefonica Brasil S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000777
2026-09-25,Vert Companhia Securitizadora,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000350
2026-09-25,Concessionaria Auto Raposo Tavares S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000772
2026-09-25,Concessionaria Ecovias Raposo-Castelo S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000070
2026-09-25,Concessionaria Ecovias do Cerrado S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001000
2026-09-25,Concessionaria Ecovias dos Imigrantes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000539
2026-09-25,Concessionaria Rodoanel Norte SPE S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001544
2026-09-25,Concessionaria Rodovias do Sul de Minas SPE S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000867
2026-09-25,Concessionaria Rota Sorocabana S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008550
2026-09-25,Concessionaria da Linha 4 do Metro de Sao Paulo S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008590
2026-09-25,Concessionaria da Rodovia MG-050 S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000064
2026-09-25,Concessionaria de Rodovia Sul-Matogrossense S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1008448
2026-09-25,Concessionaria de Rodovias Noroeste Paulista S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1004346
2026-09-25,Concessionaria de Rodovias PRVias S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000685
2026-09-25,Concessionaria de Rodovias do Interior Paulista S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000229
2026-09-25,Concessionaria de Saneamento do Amapa SPE S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001046
2026-09-25,Concessionaria do VLT Carioca S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1009368
2026-09-25,Construtora Tenda S/A,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000268
2026-09-25,EBT-Empresa Brasileira de Terminais e Armazens Gerais Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000658
2026-09-25,MRV Engenharia e Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001453
2026-09-25,Vitru Educacao S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000782
2026-09-25,CPFL Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001207
2026-09-25,FIDC Creditas Auto Veiculos,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1005741
2026-09-25,FS Industria De Biocombustiveis Ltda,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001541
2026-09-25,Holding do Araguaia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000340
2026-09-25,Petroleo Brasileiro S.A. - Petrobras,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000660
2026-09-25,Rede D'Or Sao Luiz S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000330
2026-09-25,Bioenergetica Vale do Paracatu S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001194
2026-09-25,LOG Commercial Properties e Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000516
2026-09-25,MRS Logistica S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001451
2026-09-25,Orizon Meio Ambiente S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001123
2026-09-25,PRIO Forte S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000827
2026-09-25,"Stone Sociedade de Credito, Financiamento e Investimento S.A.",https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000166
2026-09-25,Tres Tentos Agroindustrial S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000316
2026-09-25,VLI Multimodal S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001077
2026-09-25,Vix Logistica S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001153
2026-09-25,CELSE / Centrais Elétricas de Sergipe S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000920
2026-09-25,Combio Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000880
2026-09-25,Concessionária Ecovias das Gerais S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1009425
2026-09-25,Concessionária das Rodovias Ayrton Senna e Carvalho Pinto S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001291
2026-09-25,Eco Securitizadora de Direitos Creditorios do Agronegocio S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001197
2026-09-25,Globo Comunicacao e Participacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000677
2026-09-25,Bivi Holding S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001518
2026-09-25,Celeo Redes Transmissao de Energia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001360
2026-09-25,True Securitizadora S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - RMBS/entityId/1000887
2026-09-25,Cury Construtora e Incorporadora S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000951
2026-09-25,Elektro Redes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000633
2026-09-25,Even Construtora e Incorporadora S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000453
2026-09-25,Junto Seguros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/INS/entityId/1001443
2026-09-25,Solvi Essencis Ambiental S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000232
2026-09-25,Stone Instituicao de Pagamento S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000917
2026-09-25,Cemig Distribuicao S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1000303
2026-09-25,ECO101 Concessionaria de Rodovias S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001125
2026-09-25,Eco050 Concessionaria de Rodovias S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1003779
2026-09-25,Investimentos e Participacoes em Infraestrutura S.A. - Invepar,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000538
2026-09-25,SRM Sec Securitizadora S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1008670
2026-09-25,Junto Resseguros S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/INS/entityId/1001080
2026-09-25,Positivo Tecnologia S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000694
2026-09-25,XP Investimentos S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/FI/entityId/1000167
2026-09-25,Bemol Credito Pessoal Fundo de Investimento em Direitos Creditorios Financeiros de Responsabilidade Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001350
2026-09-25,Unifique Telecomunicacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000603
2026-09-25,EKTT09 Servicos de Transmissao de Energia Eletrica SPE S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001351
2026-09-25,DB3 Servicos De Telecomunicacoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000479
2026-09-25,Light Servicos de Eletricidade S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/UTIL/entityId/1001431
2026-09-25,Convicon – Contêineres de Vila do Conde S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1000221
2026-09-25,BRZ Empreendimentos e Construcoes S.A.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/CORP/entityId/1001327
2026-09-25,Fundo de Investimento em Direitos Creditorios ASAAS III - Responsabilidade Ltda.,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1001440
2026-09-25,Fundo de Investimento em Direitos Creditórios ACR BEM Bancos Emissores de Cartão de Crédito - Responsabilidade Limitada,https://brazil.ratings.spglobal.com/ratings/pt/regulatory/org-details/sectorCode/STRUC - ABS/entityId/1000055
