dt_captura,no_emissor,no_setor,link
2026-09-25,FIC FIDC EXODUS INSTITUCIONAL - SUBORDINADAS MEZANINO I,FIDCs,https://www.austin.com.br/Historico-Rating/4662/FIC_FIDC_EXODUS_INSTITUCIONAL_-_Subordinadas_Mezanino_I_
2026-09-25,FIC FIDC EXODUS INSTITUCIONAL - SENIORES 5ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4661/FIC_FIDC_EXODUS_INSTITUCIONAL_-_Seniores_5ª_série
2026-09-25,FIC FIDC EXODUS INSTITUCIONAL - SENIORES 4ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4660/FIC_FIDC_EXODUS_INSTITUCIONAL_-_Seniores_4ª_série
2026-09-25,FIC FIDC EXODUS INSTITUCIONAL - SENIORES 3ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4659/FIC_FIDC_EXODUS_INSTITUCIONAL_-_Seniores_3ª_série
2026-09-25,FIC FIDC EXODUS INSTITUCIONAL - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4658/FIC_FIDC_EXODUS_INSTITUCIONAL_-_Seniores_2ª_série
2026-09-25,FIC FIDC MULTIPLIX - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3134/FIC_FIDC_Multiplix_-_Subordinadas_Júnior_
2026-09-25,FIC FIDC NP JIVE PRECATÓRIOS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3376/FIC_FIDC_NP_Jive_Precatórios_-_Seniores_Única
2026-09-25,FIC FIDC PACÍFICO - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4993/FIC_FIDC_Pacífico_-_Seniores_Única
2026-09-25,FIC FIDC RNX FEEDER - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/2533/FIC_FIDC_RNX_Feeder_-_Subordinadas_
2026-09-25,FIC FIDC RNX FEEDER - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2532/FIC_FIDC_RNX_Feeder_-_Seniores_Única
2026-09-25,FIC FIDC SRM   - SENIORES 3ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/1926/FIC_FIDC_SRM___-_Seniores_3ª_série
2026-09-25,FIC FIDC SUL BRASIL MEZANINO - SENIORES 4ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3496/FIC_FIDC_Sul_Brasil_Mezanino_-_Seniores_4ª_série
2026-09-25,FIC FIDC SUL BRASIL MEZANINO - SENIORES 3ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3495/FIC_FIDC_Sul_Brasil_Mezanino_-_Seniores_3ª_série
2026-09-25,FIC FIDC SUL BRASIL MEZANINO - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3265/FIC_FIDC_Sul_Brasil_Mezanino_-_Seniores_1ª_série
2026-09-25,FIC FIDC SUL BRASIL MEZANINO - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3230/FIC_FIDC_Sul_Brasil_Mezanino_-_Seniores_2ª_série
2026-09-25,FIC FIDC SUL BRASIL MEZANINO - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/2961/FIC_FIDC_Sul_Brasil_Mezanino_-_Subordinadas_
2026-09-25,FIC FIDC TERCON MULTICRÉDITO - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2599/FIC_FIDC_Tercon_Multicrédito_-_Seniores_Única
2026-09-25,FIC FIDC VIA MULTICRÉDITO - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3497/FIC_FIDC_Via_Multicrédito_-_Subordinadas_Júnior_
2026-09-25,FIC FIDC VIA MULTICRÉDITO - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/3263/FIC_FIDC_Via_Multicrédito_-_Subordinadas_Mezanino_
2026-09-25,FIC FIDC VIA MULTICRÉDITO  - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2661/FIC_FIDC_Via_Multicrédito__-_Seniores_Única
2026-09-25,FICTOR CONSIGNADO II FIDC - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/5108/Fictor_Consignado_II_FIDC_-_Subordinadas_Júnior_
2026-09-25,FICTOR CONSIGNADO II FIDC - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/5107/Fictor_Consignado_II_FIDC_-_Seniores_2ª_série
2026-09-25,FICTOR FIC FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4347/FICTOR_FIC_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FICTOR FIC FIDC - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4346/FICTOR_FIC_FIDC_-_Seniores_Única
2026-09-25,FICTOR INVEST FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/5038/Fictor_Invest_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FICTOR INVEST FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/5037/Fictor_Invest_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FICTOR INVEST FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/5036/Fictor_Invest_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FICTOR INVEST FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/5035/Fictor_Invest_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FICTOR INVEST FIDC - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/5034/Fictor_Invest_FIDC_-_Subordinadas_Mezanino_
2026-09-25,FIDC 3R AGRO PRODUTORES AGRÍCOLAS I - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3452/FIDC_3R_Agro_Produtores_Agrícolas_I_-_Seniores_1ª_série
2026-09-25,FIDC ABERTO CAIXA RPPS CC CONSIGNADO BMG INSS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2482/FIDC_Aberto_Caixa_RPPS_CC_Consignado_BMG_INSS_-_Seniores_Única
2026-09-25,FIDC ABERTO MIT - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/1127/FIDC_Aberto_MIT_-_Subordinadas_
2026-09-25,FIDC ABERTO MIT - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/1126/FIDC_Aberto_MIT_-_Seniores_Única
2026-09-25,FIDC ACR FAST - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4230/FIDC_ACR_Fast_-_Seniores_Única
2026-09-25,FIDC ACR I - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4463/FIDC_ACR_I_-_Seniores_Única
2026-09-25,FIDC ACR II - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/4614/FIDC_ACR_II_-_Subordinadas_
2026-09-25,FIDC ACR II - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4613/FIDC_ACR_II_-_Seniores_Única
2026-09-25,FIDC ACTUS 1 - ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3386/FIDC_Actus_1_-_Única_
2026-09-25,FIDC ALBAUGH - SENIORES 4ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4728/FIDC_Albaugh_-_Seniores_4ª_série
2026-09-25,"FIDC ALBAUGH - 1ª, 2ª, 3ª E 5ª SÉRIES - SENIORES 1ª SÉRIE",FIDCs,"https://www.austin.com.br/Historico-Rating/4536/FIDC_Albaugh_-_1ª,_2ª,_3ª_e_5ª_Séries_-_Seniores_1ª_série"
2026-09-25,FIDC ALION CONSIGNADOS - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4606/FIDC_Alion_Consignados_-_Subordinadas_Júnior_
2026-09-25,FIDC ALION CONSIGNADOS - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4605/FIDC_Alion_Consignados_-_Subordinadas_Mezanino_
2026-09-25,FIDC ALION CONSIGNADOS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4604/FIDC_Alion_Consignados_-_Seniores_Única
2026-09-25,FIDC ALION II CONSIGNADOS - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4795/FIDC_Alion_II_Consignados_-_Subordinadas_Júnior_
2026-09-25,FIDC ALION II CONSIGNADOS - MEZANINO CLASSE A,FIDCs,https://www.austin.com.br/Historico-Rating/4794/FIDC_Alion_II_Consignados_-_Mezanino_Classe_A_
2026-09-25,FIDC ALION II CONSIGNADOS - MEZANINO CLASSE B,FIDCs,https://www.austin.com.br/Historico-Rating/4793/FIDC_Alion_II_Consignados_-_Mezanino_Classe_B_
2026-09-25,FIDC ALION II CONSIGNADOS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4792/FIDC_Alion_II_Consignados_-_Seniores_Única
2026-09-25,FIDC ALION III CONSIGNADOS - MEZANINO CLASSE A,FIDCs,https://www.austin.com.br/Historico-Rating/4442/FIDC_Alion_III_Consignados_-_Mezanino_Classe_A_
2026-09-25,FIDC ALION III CONSIGNADOS - MEZANINO CLASSE B,FIDCs,https://www.austin.com.br/Historico-Rating/4441/FIDC_Alion_III_Consignados_-_Mezanino_Classe_B_
2026-09-25,FIDC ALION III CONSIGNADOS - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4440/FIDC_Alion_III_Consignados_-_Seniores_1ª_série
2026-09-25,FIDC ANGÁ CREDITAS CONSIGNADO PRIVADO - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/4020/FIDC_Angá_Creditas_Consignado_Privado_-_Subordinadas_Preferenciais_
2026-09-25,FIDC ANGÁ CREDITAS CONSIGNADO PRIVADO - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4019/FIDC_Angá_Creditas_Consignado_Privado_-_Seniores_1ª_série
2026-09-25,FIDC ANGÁ CREDITAS CONSIGNADO PRIVADO - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/4018/FIDC_Angá_Creditas_Consignado_Privado_-_Subordinadas_Preferenciais_
2026-09-25,FIDC ANGÁ CREDITAS CONSIGNADO PRIVADO - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4017/FIDC_Angá_Creditas_Consignado_Privado_-_Seniores_2ª_série
2026-09-25,FIDC ANGÁ CREDITAS CONSIGNADO PRIVADO - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/3860/FIDC_Angá_Creditas_Consignado_Privado_-_Subordinadas_Preferenciais_
2026-09-25,FIDC ANGÁ FACTA CONSIGNADOS INSS I - SUBORDINADAS ORDINÁRIAS,FIDCs,https://www.austin.com.br/Historico-Rating/3622/FIDC_Angá_Facta_Consignados_INSS_I_-_Subordinadas_Ordinárias_
2026-09-25,FIDC ANGÁ FGTS - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4781/FIDC_Angá_FGTS_-_Subordinadas_Júnior_
2026-09-25,FIDC ANGÁ FGTS - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4780/FIDC_Angá_FGTS_-_Subordinadas_Mezanino_
2026-09-25,FIDC ANGÁ FGTS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4779/FIDC_Angá_FGTS_-_Seniores_Única
2026-09-25,FIDC ANGÁ LEASING 2921 - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/2680/FIDC_Angá_Leasing_2921_-_Seniores_1ª_série
2026-09-25,FIDC ANGÁ LEASING 2921 - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/2679/FIDC_Angá_Leasing_2921_-_Subordinadas_
2026-09-25,FIDC ANGÁ MULTI CONSIGNADOS I - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/3611/FIDC_Angá_Multi_Consignados_I_-_Subordinadas_
2026-09-25,FIDC ANGÁ MULTI CONSIGNADOS I - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3610/FIDC_Angá_Multi_Consignados_I_-_Seniores_Única
2026-09-25,FIDC ANGÁ MULTIESTRATÉGIA I - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/2849/FIDC_Angá_Multiestratégia_I_-_Subordinadas_
2026-09-25,FIDC ANGÁ MULTIESTRATÉGIA I - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/2848/FIDC_Angá_Multiestratégia_I_-_Seniores_1ª_série
2026-09-25,FIDC ANGÁ MULTIESTRATÉGIA II - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/3121/FIDC_Angá_Multiestratégia_II_-_Subordinadas_
2026-09-25,FIDC ANGÁ MULTIESTRATÉGIA II - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3120/FIDC_Angá_Multiestratégia_II_-_Seniores_1ª_série
2026-09-25,FIDC ANGÁ SABEMI CONSIGNADOS IX - SUBORDINADAS ORDINÁRIAS,FIDCs,https://www.austin.com.br/Historico-Rating/2966/FIDC_Angá_Sabemi_Consignados_IX_-_Subordinadas_Ordinárias_
2026-09-25,FIDC ANGÁ SABEMI CONSIGNADOS XI  - SUBORDINADAS ORDINÁRIAS,FIDCs,https://www.austin.com.br/Historico-Rating/3767/FIDC_Angá_Sabemi_Consignados_XI__-_Subordinadas_Ordinárias_
2026-09-25,FIDC ANGÁ SABEMI X - SUBORDINADAS ORDINÁRIAS,FIDCs,https://www.austin.com.br/Historico-Rating/3116/FIDC_Angá_Sabemi_X_-_Subordinadas_Ordinárias_
2026-09-25,FIDC ARTESANAL MP MICROFINANÇAS - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3176/FIDC_Artesanal_MP_Microfinanças_-_Subordinadas_Júnior_
2026-09-25,FIDC ARTESANAL MP MICROFINANÇAS - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3165/FIDC_Artesanal_MP_Microfinanças_-_Seniores_2ª_série
2026-09-25,FIDC ARTESANAL MP MICROFINANÇAS - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3164/FIDC_Artesanal_MP_Microfinanças_-_Seniores_1ª_série
2026-09-25,FIDC ARTESANAL MP MICROFINANÇAS - MEZANINO CLASSE C,FIDCs,https://www.austin.com.br/Historico-Rating/3163/FIDC_Artesanal_MP_Microfinanças_-_Mezanino_Classe_C_
2026-09-25,FIDC AUTO-HONDA - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2782/FIDC_Auto-Honda_-_Seniores_Única
2026-09-25,FIDC BANCO EMISSORES DE CARTÃO DE CRÉDITO V - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/4014/FIDC_Banco_Emissores_de_Cartão_de_Crédito_V_-_Subordinadas_
2026-09-25,FIDC BANCOS EMISSORES DE CARTÃO DE CRÉDITO V - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/4615/FIDC_Bancos_Emissores_de_Cartão_de_Crédito_V_-_Subordinadas_
2026-09-25,FIDC BANDEIRANTES - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/5091/FIDC_Bandeirantes_-_Seniores_Única
2026-09-25,FIDC BEEF TECH - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3619/FIDC_Beef_Tech_-_Subordinadas_Júnior_
2026-09-25,FIDC BEEF TECH - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/3618/FIDC_Beef_Tech_-_Subordinadas_Mezanino_
2026-09-25,FIDC BEEF TECH - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3617/FIDC_Beef_Tech_-_Seniores_Única
2026-09-25,FIDC BNP PARIBAS CAFAM INFRAESTRUTURA I - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2955/FIDC_BNP_Paribas_CAFAM_Infraestrutura_I_-_Seniores_Única
2026-09-25,FIDC BNP PARIBAS CAFAM INFRAESTRUTURA I - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/2954/FIDC_BNP_Paribas_CAFAM_Infraestrutura_I_-_Subordinadas_Mezanino_
2026-09-25,FIDC BRZ CAPITAL CONSIG I  - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3730/FIDC_BRZ_Capital_Consig_I__-_Subordinadas_Júnior_
2026-09-25,FIDC BRZ CAPITAL CONSIG I  - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/3729/FIDC_BRZ_Capital_Consig_I__-_Subordinadas_Mezanino_
2026-09-25,FIDC BRZ CAPITAL CONSIG I  - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3728/FIDC_BRZ_Capital_Consig_I__-_Seniores_Única
2026-09-25,FIDC BRZ CIASPREV II - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/3707/FIDC_BRZ_Ciasprev_II_-_Subordinadas_Júnior_
2026-09-25,FIDC BRZ CIASPREV II - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/3253/FIDC_BRZ_Ciasprev_II_-_Subordinadas_Mezanino_
2026-09-25,FIDC BRZ CIASPREV II - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3252/FIDC_BRZ_Ciasprev_II_-_Seniores_Única
2026-09-25,FIDC BUNGE BRASIL  - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/1374/FIDC_Bunge_Brasil__-_Seniores_1ª_série
2026-09-25,FIDC CADEIAS AGROINDUSTRIAIS– FIAGRO ÂNIMA COCARI - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/5032/FIDC_Cadeias_Agroindustriais–_Fiagro_Ânima_Cocari_-_Seniores_1ª_série
2026-09-25,FIDC CAP - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/4699/FIDC_Cap_-_Subordinadas_Preferenciais_
2026-09-25,FIDC CAP - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/4698/FIDC_Cap_-_Subordinadas_Preferenciais_
2026-09-25,FIDC CAP - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4697/FIDC_Cap_-_Seniores_2ª_série
2026-09-25,FIDC CAP - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4696/FIDC_Cap_-_Seniores_1ª_série
2026-09-25,FIDC CAPITAL BR  - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3391/FIDC_Capital_BR__-_Seniores_1ª_série
2026-09-25,FIDC CAR10  - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3774/FIDC_Car10__-_Seniores_Única
2026-09-25,FIDC CEEE VII-D - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3000/FIDC_CEEE_VII-D_-_Seniores_2ª_série
2026-09-25,FIDC CEEE VII-D - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/2999/FIDC_CEEE_VII-D_-_Seniores_1ª_série
2026-09-25,FIDC CENTERCOB - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2920/FIDC_Centercob_-_Seniores_Única
2026-09-25,FIDC CERES CONFINA - MEZANINO CLASSE B,FIDCs,https://www.austin.com.br/Historico-Rating/4656/FIDC_Ceres_Confina_-_Mezanino_Classe_B_
2026-09-25,FIDC CERES CONFINA - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4630/FIDC_Ceres_Confina_-_Seniores_2ª_série
2026-09-25,FIDC CERES CONFINA - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4081/FIDC_Ceres_Confina_-_Subordinadas_Júnior_
2026-09-25,FIDC CERES CONFINA - MEZANINO CLASSE A,FIDCs,https://www.austin.com.br/Historico-Rating/4080/FIDC_Ceres_Confina_-_Mezanino_Classe_A_
2026-09-25,FIDC CERES CONFINA - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4079/FIDC_Ceres_Confina_-_Seniores_1ª_série
2026-09-25,FIDC COLUMBIA - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/2413/FIDC_Columbia_-_Subordinadas_Mezanino_
2026-09-25,FIDC COLUMBIA - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2412/FIDC_Columbia_-_Seniores_Única
2026-09-25,FIDC CONSIGNADOS FEDERAIS - SUBORDINADAS ORDINÁRIAS,FIDCs,https://www.austin.com.br/Historico-Rating/3349/FIDC_Consignados_Federais_-_Subordinadas_Ordinárias_
2026-09-25,FIDC CONSIGNADOS FEDERAIS - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/3348/FIDC_Consignados_Federais_-_Subordinadas_Preferenciais_
2026-09-25,FIDC CONSIGNADOS FEDERAIS - SUBORDINADAS PREFERENCIAIS,FIDCs,https://www.austin.com.br/Historico-Rating/3347/FIDC_Consignados_Federais_-_Subordinadas_Preferenciais_
2026-09-25,FIDC CONSIGNADOS FEDERAIS - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3346/FIDC_Consignados_Federais_-_Seniores_Única
2026-09-25,FIDC CONSORCIEI I  - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/3390/FIDC_Consorciei_I__-_Subordinadas_
2026-09-25,FIDC CORBAN - ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/2806/FIDC_Corban_-_Única_
2026-09-25,FIDC CREDIBLUE-GENIAL - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4682/FIDC_Crediblue-Genial_-_Seniores_1ª_série
2026-09-25,FIDC CREDITAS TEMPUS - ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3750/FIDC_Creditas_Tempus_-_Única_
2026-09-25,FIDC DA INDÚSTRIA EXODUS INSTITUCIONAL - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4666/FIDC_DA_INDÚSTRIA_EXODUS_INSTITUCIONAL_-_Seniores_Única
2026-09-25,FIDC DANIELE - SENIORES 4ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4013/FIDC_Daniele_-_Seniores_4ª_série
2026-09-25,FIDC DE  RESPONSABILIDADE LIMITADA FGTS MT II - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4512/FIDC_de__Responsabilidade_Limitada_FGTS_MT_II_-_Seniores_1ª_série
2026-09-25,FIDC DOM PEDRO I - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3038/FIDC_Dom_Pedro_I_-_Seniores_2ª_série
2026-09-25,FIDC DOM PEDRO I - SENIORES 1ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/3037/FIDC_Dom_Pedro_I_-_Seniores_1ª_série
2026-09-25,FIDC EMPÍRICA FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4064/FIDC_Empírica_Futuro_Previdência_Consignado_Público_-_Subordinadas_Júnior_
2026-09-25,FIDC EMPÍRICA FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4063/FIDC_Empírica_Futuro_Previdência_Consignado_Público_-_Subordinadas_Mezanino_
2026-09-25,FIDC EMPÍRICA FUTURO PREVIDÊNCIA CONSIGNADO PÚBLICO - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4062/FIDC_Empírica_Futuro_Previdência_Consignado_Público_-_Seniores_Única
2026-09-25,FIDC EMPÍRICA GOAL ONE - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/1889/FIDC_Empírica_Goal_One_-_Subordinadas_Júnior_
2026-09-25,FIDC EMPÍRICA NOVERDE - ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4689/FIDC_Empírica_Noverde_-_Única_
2026-09-25,FIDC EMPÍRICA NOVERDE - SUBORDINADAS,FIDCs,https://www.austin.com.br/Historico-Rating/4511/FIDC_Empírica_Noverde_-_Subordinadas_
2026-09-25,FIDC EMPÍRICA NOVERDE - SENIORES 2ª SÉRIE,FIDCs,https://www.austin.com.br/Historico-Rating/4510/FIDC_Empírica_Noverde_-_Seniores_2ª_série
2026-09-25,FIDC ESPÍRITO SANTO - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/2296/FIDC_Espírito_Santo_-_Subordinadas_Júnior_
2026-09-25,FIDC EVEREST CONSIGNADO FEDERAL - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/3753/FIDC_Everest_Consignado_Federal_-_Subordinadas_Mezanino_
2026-09-25,FIDC EVEREST CONSIGNADO FEDERAL - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/3752/FIDC_Everest_Consignado_Federal_-_Seniores_Única
2026-09-25,FIDC EXODUS INSTITUCIONAL - MEZANINO CLASSE C,FIDCs,https://www.austin.com.br/Historico-Rating/2711/FIDC_Exodus_Institucional_-_Mezanino_Classe_C_
2026-09-25,FIDC EXODUS INSTITUCIONAL - MEZANINO CLASSE B,FIDCs,https://www.austin.com.br/Historico-Rating/2665/FIDC_Exodus_Institucional_-_Mezanino_Classe_B_
2026-09-25,FIDC EXODUS INSTITUCIONAL - MEZANINO CLASSE A,FIDCs,https://www.austin.com.br/Historico-Rating/1265/FIDC_Exodus_Institucional_-_Mezanino_Classe_A_
2026-09-25,FIDC EXODUS INSTITUCIONAL - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/1092/FIDC_Exodus_Institucional_-_Seniores_Única
2026-09-25,FIDC FCT CONSIGNADO II - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4629/FIDC_FCT_Consignado_II_-_Subordinadas_Júnior_
2026-09-25,FIDC FCT CONSIGNADO II - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4628/FIDC_FCT_Consignado_II_-_Subordinadas_Mezanino_
2026-09-25,FIDC FCT CONSIGNADO II - SENIORES ÚNICA,FIDCs,https://www.austin.com.br/Historico-Rating/4627/FIDC_FCT_Consignado_II_-_Seniores_Única
2026-09-25,FIDC FCT CONSIGNADO II - SUBORDINADAS JÚNIOR,FIDCs,https://www.austin.com.br/Historico-Rating/4453/FIDC_FCT_Consignado_II_-_Subordinadas_Júnior_
2026-09-25,FIDC FCT CONSIGNADO II - SUBORDINADAS MEZANINO,FIDCs,https://www.austin.com.br/Historico-Rating/4452/FIDC_FCT_Consignado_II_-_Subordinadas_Mezanino_
