dt_captura,no_emissor,no_setor,link
2026-09-25,VIA CAPITAL ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28201
2026-09-25,FAMA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28199
2026-09-25,COOPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28130
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GOAL RJ,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28176
2026-09-25,VIA CAPITAL ADAMANTUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28159
2026-09-25,INVISTA ATIVOS ALTERNATIVOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28192
2026-09-25,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28196
2026-09-25,Fundo de Investimento em Direitos Creditórios  Multissetorial Prévia,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28195
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIER,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28181
2026-09-25,BRZ CAPITAL CONSIG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28178
2026-09-25,REALINVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27982
2026-09-25,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28185
2026-09-25,DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28182
2026-09-25,MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28186
2026-09-25,FLUXASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28173
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28174
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONIX PRIME,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28082
2026-09-25,OLIVEIRA TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,Empresa,https://www.liberumratings.com.br/detalhes-ativo/27968
2026-09-25,OLIVEIRA TRUST SERVICER S.A.,Empresa,https://www.liberumratings.com.br/detalhes-ativo/27966
2026-09-25,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28158
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO DE RESPONSABILIDADE ILIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28168
2026-09-25,LARCA CONSIGNADO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28140
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS POUPACRED RESPONSABILIDADE  ILIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28170
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO II RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28169
2026-09-25,JGM LP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28166
2026-09-25,AUDAX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28167
2026-09-25,MORIAH - FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28146
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA HOME EQUITY,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28163
2026-09-25,RIDOLFINVEST 2  FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28161
2026-09-25,PHD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28009
2026-09-25,Fundo de Investimento em Direitos Creditórios Energia Solar,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28076
2026-09-25,Sifra Plus Multissegmento Fundo de Investimento em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28165
2026-09-25,Harpia Fundo de Investimentos em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28160
2026-09-25,Fundo de Investimento em Direitos Creditórios  Multissetorial Prévia,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28137
2026-09-25,GRANCRED SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28133
2026-09-25,SEJA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28154
2026-09-25,SQUID FUNDO DE INVESTIMENTO EM DIRETOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28143
2026-09-25,ACELERA VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28089
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28145
2026-09-25,MS MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28156
2026-09-25,NOVA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28111
2026-09-25,MATRIZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28144
2026-09-25,Fundo de Investimentos em Direitos Creditórios Premium Solis,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28155
2026-09-25,CERUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28141
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ASAAS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28090
2026-09-25,Fundo de Investimentos em Direitos Creditórios Multissetorial ONE7 LP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28115
2026-09-25,IRLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28153
2026-09-25,CENTRUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28138
2026-09-25,Garson Fundo de Investimento em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28157
2026-09-25,SF4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28125
2026-09-25,Fundo de Investimento Em Direitos Creditórios Empírica Oportuna Precatórios Federais,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28099
2026-09-25,GARSON BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28151
2026-09-25,GARSON CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28150
2026-09-25,KOBOLD H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28148
2026-09-25,Fundo de Investimento em Direitos Creditórios Capital 5,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28132
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGORA TELECOM,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28131
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial DB 18,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28147
2026-09-25,SILVER STONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28018
2026-09-25,RIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28142
2026-09-25,AFA CREDIT OPPORTUNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28122
2026-09-25,MULTI RECEBÍVEIS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28094
2026-09-25,MULTI RECEBÍVEIS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28091
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VII - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28124
2026-09-25,KOBOLD H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28139
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28136
2026-09-25,BOREAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS  - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28120
2026-09-25,LARCA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27889
2026-09-25,LARCA CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27890
2026-09-25,SC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28012
2026-09-25,911 BANK MULTI ESTRATEGIA FUNDO DE INVESTIMENTO EM DIREITOS  CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28114
2026-09-25,DELTA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28123
2026-09-25,CLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28088
2026-09-25,LEVER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28084
2026-09-25,SIFRA ENERGY PODIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28121
2026-09-25,CREDIHOME FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28103
2026-09-25,OPERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28052
2026-09-25,VENTURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28051
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS BIZCAPITAL EMPIRICA PME RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28119
2026-09-25,MR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28107
2026-09-25,IGNIS CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28117
2026-09-25,WFR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28086
2026-09-25,Trevys Fundo de Investimentos em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28079
2026-09-25,RIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28109
2026-09-25,EOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS WH,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28118
2026-09-25,CONFIANÇA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28098
2026-09-25,HUBCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28110
2026-09-25,MGW ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28112
2026-09-25,TOPCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28073
2026-09-25,SATURNO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28106
2026-09-25,MT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28020
2026-09-25,LARCA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27891
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZIPDIN I,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28105
2026-09-25,ST 1001 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27964
2026-09-25,MULTIPLIK FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28005
2026-09-25,VERSATILE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28019
2026-09-25,Mav Alternative Credit Fundo de Investimento em Direitos Creditórios Não-Padronizados,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28104
2026-09-25,GII Gestão Inteligente Fundo de Investimento em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28101
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRADEPAY VAREJO I,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28100
2026-09-25,D'ORO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CRÉDITO CORPORATIVO,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28077
2026-09-25,Pinarello Fundo de Investimento em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28067
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS SANTA CRUZ CAPITAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28075
2026-09-25,GALAPAGOS WM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28092
2026-09-25,INTRABANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE ILIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28096
2026-09-25,NO STRESS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28097
2026-09-25,INVISTA III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27992
2026-09-25,Fundo de Investimento Em Direitos Creditórios Empírica Oportuna Precatórios Federais,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27748
2026-09-25,Fundo de Investimento em Direitos Creditórios Kovi I,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28093
2026-09-25,RCL3X FIAGRO - DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28085
2026-09-25,GARSON CARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27295
2026-09-25,LCBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27592
2026-09-25,Fundo de Investimento em Direitos Creditórios Kovi I,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27433
2026-09-25,Pagbem Fundo de Investimentos em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28072
2026-09-25,Credit Brasil Fundo de Investimento em Direitos Creditórios Multissetorial Master,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28078
2026-09-25,SG III Fundo de Investimento em Cotas de Fundo de Investimento em Direitos Creditório - NP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28083
2026-09-25,GRIF CRÉDITO PULVERIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28070
2026-09-25,ELDORADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28069
2026-09-25,RUBI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28074
2026-09-25,GII Gestão Inteligente Fundo de Investimento em Direitos Creditórios,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27952
2026-09-25,LITUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28002
2026-09-25,INTER SIMPLES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL – RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28068
2026-09-25,BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28080
2026-09-25,LIBRA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28021
2026-09-25,LIBRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28065
2026-09-25,TMOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28028
2026-09-25,FRADINHO N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27993
2026-09-25,FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IRON CAPITAL MEUCASHCARD,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27987
2026-09-25,METROPOLITANA ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28013
2026-09-25,Fundo de Investimento em Direitos Creditórios Multissetorial DB 18,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28008
2026-09-25,KOBOLD H FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28006
2026-09-25,JGP ESTRUTURADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28062
2026-09-25,MLC 1A - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28063
2026-09-25,SG IV LOCAL ATIVOS JUDICIAIS FUNDO DE  INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28054
2026-09-25,JGP ESTRUTURADOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28061
2026-09-25,QANTIC IONIQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28055
2026-09-25,JC SILOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28060
2026-09-25,AEG 4 FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28059
2026-09-25,GAIA Fundo de Investimento em Direitos Creditorios Não Padronizados,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28058
2026-09-25,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28056
2026-09-25,SAN PRECA FEDERAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS – RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28057
2026-09-25,TITAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28053
2026-09-25,HT3 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28039
2026-09-25,AURI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/27942
2026-09-25,Reag Special Situation Fundo de Investimento em Direitos Creditórios Padronizados Aberto,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28036
2026-09-25,NEB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28027
2026-09-25,UA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28030
2026-09-25,MALMO FICFIDC-NP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28050
2026-09-25,W CAPITAL I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28049
2026-09-25,JC Diversificado VI Fundo de Investimento em Direitos Creditorios Não-Padronizado,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28048
2026-09-25,JC 4870 II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28047
2026-09-25,JC 4870 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28046
2026-09-25,C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28045
2026-09-25,C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28044
2026-09-25,BH FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28043
2026-09-25,ALGARVE MEDITERRÂNEO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28042
2026-09-25,MOBIUS VD TOTAL RETURN 1 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28041
2026-09-25,MOBIUS TOTAL RETURN 1 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28040
2026-09-25,JC 4870 VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS FIDC-NP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28038
2026-09-25,SG JC III FIC FIDC NP,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28037
2026-09-25,JC Diversificado III Fundo de Investimento em Direitos Creditórios Não-Padronizado,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28035
2026-09-25,FRUIT CREEK CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28034
2026-09-25,JC Créditos Judiciais Fundo de Investimento em Direitos Creditórios Não-Padronizados,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28033
2026-09-25,SG II A Fundo De Investimento Em Cotas De Fundos De Investimento Em Direitos Creditorios Nao-Padronizados,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28032
2026-09-25,PORTLAND CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,FIDC,https://www.liberumratings.com.br/detalhes-ativo/28031
